name,latitude,longitude
Volkertshofen,48.34,10.15
Volkertshausen,47.81,8.86
Volkertshaus,47.88,9.76
Volkertsham,48.40,13.15
Völkersweiler,49.16,7.93
Völkersleier,50.18,9.77
Volkersheim,52.01,10.14
Volkersheim,48.22,9.72
Völkershausen,51.16,10.16
Völkershausen,50.8,10.05
Völkershausen,50.48,10.27
Völkershausen,50.31,10.70
Volkershausen,50.16,10.30
Volkershausen,49.18,10.14
Völkershain,50.97,9.47
Volkersgau,49.31,10.94
Völkersen,53.00,9.23
Volkersdorf,49.74,10.70
Volkersdorf,49.28,10.66
Volkersdorf,48.43,11.39
Volkersbrunn,49.89,9.27
Völkersbach,48.87,8.39
Volkers,53.54,8.51
Volkers,50.71,10.42
Volkers,50.32,9.76
Volkerode,51.46,9.85
Volkerode,51.26,10.06
Völkerhausen,52.06,9.45
Volkenshagen,54.14,12.26
Volkenshagen,53.83,11.08
Volkensen,53.27,9.41
Volkenschwand,48.6,11.88
Völkenroth,50.03,7.39
Völkenrode,52.30,10.44
Volkenroda,51.25,10.56
Völkenreuth,50.19,11.92
Volkenrath,50.96,7.63
Volkenrath,50.79,6.28
Völken,47.90,10.46
Völken,47.79,10.22
Volkartshain,50.44,9.28
Volkach,49.86,10.22
Volgfelde,52.55,11.64
Voldewraa,54.78,9.61
Voldering,48.30,12.17
Voldagsen,51.85,9.84
Volbringen,51.51,8.00
Volberg,50.91,7.19
Volbach,50.98,7.20
Voitze,52.59,10.87
Voitsumra,50.09,11.84
Voitsried,49.37,12.51
Voitsreuth,49.88,11.47
Voitschlag,48.86,13.37
Voitsberg,49.56,12.31
Voitmannsdorf,49.92,11.20
Voithenberghütte,49.33,12.82
Voithenberg,49.32,12.80
Voitenthan,49.88,12.12
Voita,49.82,11.70
Voiswinkel,51.01,7.12
Voißel,50.57,6.56
Voislöhe,50.97,7.18
Voigtstieg,51.80,10.81
Voigtstedt,51.38,11.31
Vogtsreichenbach,49.43,10.82
Voigtslach,51.07,6.93
Voigtshain,51.40,12.86
Voigtsgrün,50.63,12.43
Voigtsgrün,50.51,12.20
Voigtsfelde,51.7,10.68
Voigtsdorf,54.04,12.92
Voigtsdorf,53.55,13.65
Voigtsdorf,50.74,13.39
Voigtsberg,50.42,12.18
Voigtlaide,50.78,12.55
Voigtholz,52.39,10.32
Voigtei,52.60,8.92
Voigtding,53.74,9.09
Voigtdey,54.46,13.21
Voigendorf,49.83,11.26
Voigdehagen,54.27,13.08
Vohwinkel,51.23,7.15
Vöhrum,52.34,10.18
Vöhringen,48.33,8.66
Vöhringen,48.27,10.08
Vöhrenbach,48.05,8.3
Vöhl,51.20,8.94
Vohenstrauß,49.62,12.33
Vohenstein,49.05,9.72
Vohenlohe,49.06,9.31
Vohenbronnen,48.35,9.76
Vohburg an der Donau,48.76,11.61
Vogtshagen,54.15,12.30
Vogtsbrügge,52.84,12.24
Vogtendorf,50.22,11.35
Vogtendorf,50.15,11.55
Vogtareuth,47.94,12.18
Vogt,47.76,9.76
Vögnitz,49.93,10.38
Voglsam,48.50,12.83
Voglried,48.51,11.45
Voglöd,48.71,13.47
Voglöd,48.37,13.36
Vogling,47.82,12.68
Vogler,48.61,13.10
Voglen,47.61,10.52
Voglegg,47.71,10.78
Voglau,48.56,13.46
Voglarn,48.38,13.00
Vogl,47.90,12.06
Vögisheim,47.79,7.62
Vogging,48.48,12.74
Vogging,48.44,12.67
Voggersberg,48.78,12.08
Voggenzell,49.12,12.78
Voggenthal,49.27,11.52
Voggenried,48.93,13.18
Voggenhof,49.30,11.86
Voggendorf,49.67,10.73
Voggendorf,49.47,12.36
Voggendorf,49.21,12.86
Voggendorf,49.16,10.59
Voggenberg,48.87,9.70
Voggenberg,48.75,13.55
Vogelweh,49.45,7.75
Vogelthal,49.0,11.56
Vogelstang,49.5,8.48
Vogelsrath,51.23,6.27
Vogelsmühle,51.21,7.31
Vogelsholl,51.11,7.0
Vogelsgrün,50.49,12.45
Vögelsen,53.28,10.35
Vogelsdorf,54.28,10.58
Vogelsdorf,52.50,13.73
Vogelsdorf,52.01,10.89
Vogelsbüsch,49.50,6.90
Vogelsberg,51.13,11.25
Vogelsberg,49.26,9.78
Vogelsang-Grünholz,54.56,9.93
Vogelsang,52.26,13.53
Vogelsang,51.26,6.75
Vogelsang,50.95,6.87
Vogelsang,54.43,9.7
Vogelsang,54.18,10.81
Vogelsang,54.00,12.47
Vogelsang,53.74,12.40
Vogelsang,53.72,14.16
Vogelsang,53.32,10.66
Vogelsang,53.03,13.38
Vogelsang,52.18,14.66
Vogelsang,51.79,10.12
Vogelsang,51.21,7.72
Vogelsang,48.99,12.02
Vogelsang,48.84,10.03
Vogelsang,48.49,12.25
Vogelsang,48.00,9.03
Vogelsang,47.92,9.66
Vogelsang,47.74,8.31
Vogelsang,47.61,9.95
Vogelsang,54.69,9.89
Vogelpohl,52.7,7.33
Vogelplatz,47.91,9.65
Vogelhof,49.62,11.17
Vogelhof,49.52,11.25
Vogelherd,50.30,12.27
Vogelheim,51.48,6.98
Vogelheerd,50.32,11.88
Vogelhäuser,51.08,14.21
Vogelgesang,52.55,12.2
Vogelgesang,51.73,12.65
Vogelgesang,51.61,12.91
Vogelgesang,50.80,12.23
Vogelbrunn,49.22,11.63
Vogelbrink,52.36,9.00
Vogelberg,51.51,13.88
Vogelberg,51.31,13.35
Vogelberg,51.22,7.64
Vogelbeck,51.78,9.94
Vogelbach,49.37,7.43
Vogelbach,47.74,7.70
Vogelbach,47.68,8.09
Vögelas,49.59,11.67
Vogach,48.26,11.11
Voerde,51.59,6.68
Voddow,54.10,13.72
Vöckinghausen,51.65,7.91
Vocking,48.84,13.29
Vocking,48.69,13.39
Vocking,48.24,12.11
Vockfey,53.22,10.93
Vockert,51.14,7.07
Vockerode,51.84,12.35
Vockerode,51.20,9.90
Vockenweiler,47.81,9.56
Vockenthal,47.81,10.28
Vockenroth,49.46,10.63
Vockenroth,49.74,9.48
Vockenrod,50.77,9.23
Vockenhausen,50.14,8.37
Vocken,47.78,10.34
Vocken,47.78,10.26
Vöckelsbach,49.56,8.77
Vochem,50.84,6.89
Voccawind,50.18,10.66
Vluyn,51.43,6.53
Vlotho,52.16,8.85
Vlatten,50.64,6.54
Vitzke,52.77,11.11
Vitzeroda,50.88,10.07
Vitzenburg,51.30,11.56
Vitzdorf,54.43,11.23
Vitte,54.56,13.10
Vitt,54.66,13.43
Vitense Parber,53.80,11.05
Vitense,53.90,13.54
Vissum,52.82,11.35
Visselhövede,52.98,9.58
Vissel,51.69,6.48
Visquard,53.46,7.10
Visbek,52.83,8.31
Visbeck,52.13,8.06
Visbeck,51.33,8.13
Virnsbergerhaag,49.58,10.53
Virnsberg,49.42,10.51
Virneburg,50.35,7.08
Vipperow,53.32,12.68
Vippachedelhausen,51.08,11.2
Violau,48.45,10.57
Viöl,54.56,9.18
Vinzier,54.12,10.71
Vinzier,53.81,10.29
Vinzelberg,52.55,11.66
Vinxel,50.72,7.20
Vintrup,51.85,8.06
Vintelen,51.00,6.00
Vinte,52.40,7.84
Vinstedt,53.03,10.48
Vinsebeck,51.84,9.03
Vinnum,51.67,7.40
Vinningen,49.16,7.55
Vinning,51.52,7.81
Vinnhorst,52.42,9.70
Vinnen,52.77,7.68
Vinnbrück,51.40,6.49
Vinn,51.44,6.62
Vinn,51.08,6.05
Vinkrath,51.35,6.33
Vingst,50.93,7.01
Vindorf,53.15,10.72
Vincenzenbronn,49.41,10.82
Vimfow,53.58,11.95
Vimbuch,48.72,8.11
Vilzing,49.17,12.67
Vilz,54.02,12.49
Vilvenich,50.85,6.41
Vilswörth,49.29,11.94
Vilssöhl,48.39,12.30
Vilssattling,48.49,12.38
Vilsingen,48.06,9.14
Vilshoven,50.92,7.31
Vilshofen,49.29,11.95
Vilshofen,48.62,13.19
Vilsheim,48.45,12.11
Vilsendorf,52.07,8.54
Vilsen,47.6,10.66
Vilseck,49.61,11.80
Vilsbiburg,48.45,12.35
Vils,48.46,12.20
Vils,48.32,12.12
Vilmnitz,54.35,13.51
Villmar,50.39,8.19
Villiprott,50.64,7.08
Villip,50.63,7.09
Villingen-Schwenningen,48.06,8.49
Villingen im Schwarzwald,48.05,8.45
Villingendorf,48.2,8.58
Villingen,50.50,8.93
Villigst,51.43,7.58
Villersbronn,49.05,10.39
Viller,51.70,6.04
Villenbach,48.50,10.61
Villbach,50.17,9.39
Villau,51.09,6.67
Villa Maria,53.78,12.15
Vilkerath,50.96,7.31
Vilich Rheindorf,50.74,7.12
Vilich-Müldorf,50.75,7.14
Vilich,50.75,7.12
Vilgertshofen,47.95,10.91
Vilchband,49.59,9.82
Viezenhof,53.71,12.72
Viezen,53.91,11.88
Viez,53.46,11.22
Vietznitz,52.72,12.62
Vietzke,54.56,13.58
Vietzen,53.31,12.71
Vietzen,52.71,11.39
Vietze,53.06,11.40
Veitsrodt,49.75,7.3
Vietschow,53.90,12.54
Vietow,54.04,12.38
Vietow,53.46,10.92
Vietmannsdorf,53.05,13.52
Vietlübbe,53.70,11.19
Vietlübbe,53.39,12.13
Vietlipp,54.08,13.04
Vieth,48.51,11.43
Vieth,48.33,12.17
Vietgest,53.76,12.35
Viet,52.95,8.48
Viesenhäuserhof,48.85,9.21
Viesen,52.32,12.39
Vieselbach,50.99,11.14
Viesecke,53.01,12.02
Viesebeck,51.35,9.13
Vierzigstücken,53.51,9.82
Vierzehnheiligen,50.97,11.53
Vierzehnheiligen,50.11,11.05
Vierwitz,54.37,13.53
Vierwinden,51.13,6.61
Viertshöhe,54.1,9.8
Viertlweggrub,49.04,12.98
Viertel,48.81,8.46
Viertbruch,53.75,10.18
Vierst,50.05,11.93
Viersen,51.25,6.39
Viersdorf,54.31,12.97
Vierschau,50.29,12.01
Viersbrücken,50.91,7.30
Viersbach,51.06,7.21
Vierruthenberg,52.68,13.16
Vierraden,53.09,14.29
Vierow,54.11,13.57
Vierow,53.98,13.21
Viernheim,49.54,8.57
Viernau,50.66,10.55
Viermünden,51.10,8.82
Viermühlen,48.90,11.62
Vierlinden,51.54,6.72
Vierkotten,50.90,7.18
Vierkirchen,48.36,11.46
Vieritz,52.52,12.25
Vieringhausen,51.17,7.16
Vierhusen,54.1,10.28
Vierhöfen,53.26,10.21
Vierhöfen,48.76,12.73
Vierhäuser,51.00,13.05
Vierhäuser,48.87,13.58
Vier Häuser,48.23,8.44
Vierhausendorf,53.72,8.87
Vierhausen,53.18,8.75
Vierhausen,51.51,7.91
Viergstetten,48.99,11.89
Viereth,49.92,10.77
Viererbenhof,52.52,11.91
Viereichen,51.39,14.73
Vieregge,54.56,13.32
Viereck,53.54,14.04
Vierden,53.33,9.5
Vierde,52.88,9.73
Vierburg,53.81,11.96
Vierbergen,53.66,10.25
Vierbaumerheide,51.51,6.65
Vierbaum,51.51,6.65
Vierbach,51.16,9.93
Vierau,49.22,12.75
Vier,54.08,10.23
Vier,53.37,10.68
Vienenburg,51.95,10.56
Vienau,52.70,11.48
Veinau,49.13,9.79
Vielstedt,53.08,8.46
Vielitz,52.93,13.01
Vielitz,50.18,12.10
Vielist,53.55,12.63
Vielhub,48.36,12.34
Vielbrunn,49.71,9.09
Vielbaum,52.91,11.72
Vielbach,50.51,7.76
Vielau,50.68,12.54
Vielank,53.23,11.13
Viehtrifthäuser,50.50,12.81
Viehstrasse,51.15,6.38
Viehöven,50.88,6.37
Viehle,53.25,10.83
Viehland,53.19,8.84
Viehhofen,49.63,11.47
Viehhof,54.36,12.72
Viehhausen,49.10,11.35
Viehhausen,48.98,11.96
Viehhausen,48.88,11.62
Viehhausen,48.40,11.64
Viehhausen,48.05,12.17
Viehhausen,48.02,12.52
Viehhausen,47.97,12.19
Viehhausen,47.95,12.21
Viehhausen,47.77,12.45
Viehhaus,48.35,8.60
Viehdorf,48.80,13.06
Viehdamm,54.35,10.08
Viehdamm,53.14,7.99
Viehbrock,53.37,9.36
Viehbighäuser,51.09,14.32
Viehbig,51.02,14.57
Viehbig,50.95,14.87
Viehberg,49.43,11.76
Viehbach,48.35,11.53
Viechtach,49.08,12.88
Viecht,48.49,12.06
Viecht,47.97,12.06
Viecheln,54.01,12.65
Vieburg,54.3,10.11
Viebigswille,52.93,12.31
Victorbur,53.47,7.37
Vicht,50.74,6.26
Vichel,52.83,12.62
Veyervitz,54.6,13.26
Vevais,52.69,14.14
Vetzberg,50.61,8.61
Vettweiß,50.73,6.6
Vettin,53.03,12.17
Vetterhöfe,49.04,9.94
Vettelschoß,50.61,7.35
Vettelhoven,50.57,7.05
Vetteerde,51.2,6.88
Vetschau,51.78,14.07
Vetschau,50.81,6.04
Vethem,52.85,9.46
Vestrup,52.75,8.14
Vestenbergsgreuth,49.68,10.65
Vestenberg,49.32,10.68
Vesta,51.27,12.05
Vesser,50.59,10.78
Vesperweiler,48.49,8.56
Vesperbild,48.27,10.54
Vesenbühren,52.82,8.18
Vesbeck,52.60,9.60
Verth,51.98,7.79
Versmold,52.04,8.15
Versmar,51.95,7.8
Versfelde,52.43,10.85
Versevörde,51.25,7.76
Versen,52.71,7.23
Verse,51.19,7.71
Verschneid,50.31,6.33
Verscheid,50.55,7.44
Versbach,49.82,9.96
Verrenberg,49.18,9.46
Verr,50.95,7.44
Vernum,51.48,6.36
Verneis,51.31,7.41
Verne,51.68,8.57
Vernawahlshausen,51.62,9.62
Verna,50.99,9.33
Verlüßmoor,53.29,8.89
Verlorenwasser,52.20,12.48
Verlorenort,52.77,13.08
Verliehausen,51.61,9.66
Verlautenheide,50.79,6.15
Verlar,51.68,8.49
Verl,51.88,8.51
Verklas,53.15,11.36
Verkält,51.70,6.24
Veringenstadt,48.18,9.21
Veringendorf,48.15,9.20
Vergünne,53.14,11.09
Verenmoor,53.14,8.94
Verdenermoor,52.91,9.39
Verden,52.92,9.23
Verchen,53.85,12.90
Verberg,51.36,6.58
Verau,49.20,12.10
Venzvitz,54.27,13.25
Venzkow,53.64,11.70
Venzka,50.40,11.83
Venz,54.49,13.29
Venwegen,50.71,6.21
Venusmühle,48.11,10.11
Venusberg,50.69,13.01
Ventschow,53.78,11.58
Ventschau,53.20,10.85
Venslage,52.49,7.52
Venrath,51.09,6.37
Vennort,51.97,8.32
Venningen,49.28,8.17
Vennhausen,51.21,6.86
Vennebrügge,52.54,6.68
Vennebeckerbruch,52.20,8.89
Vennebeck,52.21,8.87
Venne,52.38,8.16
Venne,51.85,7.54
Vennbruch,51.73,8.41
Vennberg,51.23,6.19
Venn,51.20,6.38
Venn,51.18,6.25
Venheyde,51.17,6.26
Venhaus,52.35,7.44
Venenien,51.35,12.01
Venekamp,52.78,7.2
Vendersheim,49.86,8.06
Vendelsberg,48.70,13.52
Veltrup,52.13,7.31
Veltrup,52.20,7.56
Veltheim,52.21,10.68
Veltheim,52.18,8.96
Veltheim,52.03,10.74
Veltensmühle,51.89,10.98
Veltenhof,52.30,10.48
Velten,52.69,13.17
Velstove,52.47,10.82
Velsdorf,52.40,11.24
Velpke,52.40,10.93
Velpe,52.27,7.86
Velmeden,51.21,9.79
Velmede,51.59,7.61
Velmede,51.35,8.37
Vellrath,51.13,6.57
Vellinghausen,51.66,7.98
Vellinghausen,51.31,8.28
Velling,48.92,12.81
Velligsen,52.90,10.08
Vellern,51.78,8.07
Vellberg,49.08,9.87
Vellbach,48.89,9.83
Vellahn,53.40,10.96
Vellage,53.11,7.33
Velken,50.84,7.50
Velgen,53.08,10.39
Velgau,52.8,11.4
Velgast,54.27,12.81
Velen,51.9,6.98
Veldrom,51.82,8.93
Veldhausen,52.51,6.99
Veldgaar,52.52,6.98
Veldershof,49.54,11.25
Veldenz,49.88,7.01
Velden,49.61,11.51
Velden,49.21,10.54
Velden,48.36,12.25
Velde,53.21,7.65
Velburg,49.23,11.67
Velbert,51.33,7.04
Velber,52.37,9.64
Veitswend,49.1,10.23
Veitsweiler,49.02,10.44
Veitsteinbach,50.38,9.64
Veitshöchheim,49.83,9.88
Veitserlbach,49.11,10.91
Veitsbuch,48.67,12.34
Veitsbronn,49.51,10.88
Veitsberg,50.79,12.08
Veitsberg,50.59,8.88
Veitsaurach,49.28,10.88
Veits,47.68,10.31
Veitriedhausen,48.58,10.39
Veitlahm,50.11,11.38
Veitenhäuser,50.53,12.32
Veitenhäuser,50.50,12.45
Veilsdorf,50.4,10.81
Veilbronn,49.84,11.19
Veikvitz,54.46,13.35
Vehs,52.63,7.94
Vehrte,52.34,8.15
Vehrensande,52.76,7.75
Vehra,51.15,10.98
Vehlow,53.01,12.31
Vehlitz,52.10,11.88
Vehlingen,51.82,6.42
Vehlin,52.95,12.13
Vehlgast,52.79,12.20
Vehlenberg,49.1,10.16
Vehlen,52.43,12.32
Vehlen,52.27,9.10
Vehlefanz,52.72,13.09
Vehlberg,49.23,10.33
Vehlage,52.37,8.53
Vegesack,53.17,8.62
Bremen-Vegesack,53.16,8.61
Veert,51.52,6.29
Veerßen,52.95,10.54
Veerse,53.14,9.49
Veerkamp,52.39,7.54
Veenhusen,53.3,7.45
Veen,51.61,6.45
Veelböken,53.74,11.18
Vedhusen,53.28,8.39
Veckerhagen,51.49,9.60
Veckenstedt,51.90,10.73
Vechtrup,51.97,7.84
Vechtel,52.56,7.63
Vechta,52.72,8.28
Vechelde,52.26,10.36
Vechelade,52.26,10.38
Vatterode,51.59,11.43
Vatterode,51.30,10.03
Vaterstetten,48.10,11.76
Vatersham,48.33,12.39
Vatersdorf,48.42,12.04
Vastorf,53.19,10.54
Vasenthien,52.98,11.26
Vaschvitz,54.55,13.22
Vasbühl,50.02,10.05
Vasbeck,51.38,8.89
Varste,52.91,9.14
Varste,51.04,8.05
Varsnevitz,54.48,13.33
Varrigsen,51.92,9.83
Varresbeck,51.24,7.09
Varrelbusch,52.89,8.00
Varrel,53.67,9.05
Varrel,52.62,8.73
Varnkevitz,54.67,13.37
Varnhövel,51.66,7.58
Varnhorn,52.86,8.32
Varnhalt,48.73,8.18
Varmissen,51.50,9.79
Varlosen,51.50,9.71
Varloh,52.63,7.26
Varlheide,52.41,8.57
Varl,52.43,8.57
Vargatz,53.95,13.40
Varensell,51.85,8.43
Varenrode,52.38,7.43
Varenholz,52.17,8.98
Varenesch,52.76,8.43
Varendorf,53.09,10.46
Varelerhafen,53.40,8.16
Varel,53.39,8.13
Varel,53.18,9.50
Vardel,52.74,8.25
Vardeilsen,51.83,9.79
Vardegötzen,52.21,9.76
Varchentin,53.58,12.86
Varbrügge,52.82,7.84
Varbrook,51.18,6.22
Varbitz,52.88,10.80
Varbelvitz,54.44,13.20
Vansenitz,54.58,13.25
Vanselow,53.87,13.17
Vanikum,51.02,6.66
Valwigerberg,50.15,7.22
Valwig,50.15,7.21
Valme,51.26,8.41
Valluhn,53.52,10.84
Vallstedt,52.21,10.36
Vallried,48.40,10.57
Valley,47.89,11.77
Vallendar,50.39,7.62
Valfitz,52.76,11.11
Valetsberg,50.05,11.99
Valepp,47.61,11.89
Valdorf,52.14,8.85
Valbert,51.12,7.75
Vaitshain,50.49,9.35
Vaihinger Hof,48.21,8.70
Vaihingen an der Enz,48.93,8.96
Vaihingen,48.72,9.10
Vahrnow,53.19,11.91
Vahrholz,52.67,11.38
Vahrenwald,52.40,9.73
Vahrenkamp,52.46,8.51
Vahrendorf,53.43,9.90
Vahren,52.83,7.98
Vahr,53.07,8.89
Vahnum,51.70,6.47
Vahlzen,53.05,9.76
Vahlhausen,51.94,8.93
Vahlhausen,51.88,9.00
Vahlhaus,51.74,8.28
Vahle,51.67,9.66
Vahldorf,52.25,11.49
Vahlde,53.18,9.63
Vahlbruch,51.92,9.34
Vagen,47.87,11.88
Vaerloh,53.27,9.61
Vaensen,53.35,9.88
Vaalserquartier,50.76,6.02
Vadrup,52.03,7.74
Vadersdorf,54.48,11.13
Vadenrod,50.66,9.27
Vaddensen,52.98,10.88
Vachenlueg,47.82,12.87
Vachendorf,47.85,12.61
Vachendorf,47.82,12.32
Vachdorf,50.53,10.53
Vacha,50.82,10.02
Vach,49.52,10.96
Vaasbüttel,54.09,9.67
Vaalermoor,53.98,9.33
Vaale,54.0,9.38
Vaake,51.48,9.61
Üxheim,50.35,6.75
Utzwingen,48.93,10.50
Utzstetten,48.86,9.84
Utzmemmingen,48.82,10.43
Utzmannsdorf,49.07,12.64
Utzmannsbach,49.61,11.35
Uetzing,50.08,11.06
Utzing,48.32,12.38
Ützhausen,50.64,9.51
Utzerath,50.21,6.93
Utzenzell,49.03,12.55
Utzenhofen,49.33,11.68
Utzenhain,50.13,7.63
Utzenfeld,47.8,7.91
Utzenbichl,48.09,12.13
Utzedel,53.85,13.11
Ützdorf,52.75,13.52
Utzberg,50.97,11.19
Ütz,52.36,11.84
Utweiler,49.12,7.30
Utwarfe,53.61,8.03
Uttum,53.44,7.15
Uttstadt,49.71,10.90
Uttrichshausen,50.41,9.72
Uttobrunn,48.85,12.94
Uttnach,47.70,7.60
Utting am Ammersee,48.02,11.08
Utting,48.82,13.08
Uttigkofen,48.58,13.03
Uttewalde,50.97,14.03
Uttershausen,51.08,9.33
Utters,53.59,8.07
Utterode,51.39,10.52
Ütterlingsen,51.25,7.74
Uttenweiler,48.15,9.61
Uttenstetten,48.99,10.43
Uttenreuth,49.59,11.07
Uttenkofen,48.81,12.84
Uttenhofen,49.54,10.26
Uttenhofen,49.21,11.25
Uttenhofen,49.06,9.72
Uttenhofen,48.81,12.81
Uttenhofen,48.55,11.53
Uttenhofen,48.30,10.55
Uttenhofen,47.80,8.63
Uttenhofen,47.75,9.95
Uttenhof,49.11,11.78
Uttendorf,48.46,12.63
Uttel,53.58,7.77
Utphe,50.43,8.88
Utlandshörn,53.56,7.10
Utlande,53.60,7.89
Uthwerdum,53.48,7.33
Uthweiler,50.73,7.26
Uthüserdrebber,52.67,8.46
Uthuisen,52.31,7.53
Uthörn,53.54,7.73
Uthmöden,52.35,11.35
Uthlede,53.31,8.58
Uthleben,51.44,10.83
Uthausen,53.64,7.94
Uthausen,51.76,12.55
Utgast,53.64,7.55
Utfort,51.47,6.62
Utersum,54.71,8.40
Uetersen,53.68,9.66
Uterhorst,52.63,12.85
Utendorf,50.61,10.43
Utende,53.11,7.58
Utenbach,51.06,11.86
Utenbach,51.02,11.56
Utecht,53.76,10.77
Utarp,53.61,7.48
Ustersbach,48.31,10.65
Usterling,48.66,12.64
Üssinghausen,52.82,8.64
Üssinghausen,51.69,9.80
Ussenried,47.83,10.30
Ussenhausen,53.63,7.86
Usseln,51.28,8.66
Uslar,51.65,9.63
Usingen,50.33,8.53
Userin,53.33,12.98
Usenborn,50.36,9.11
Üselitz,54.26,13.29
Usedom,53.87,13.92
Üsdorf,50.93,6.83
Uschlberg,49.34,11.94
Uschlag,51.32,9.62
Uschertsgrün,50.28,11.73
Üschersdorf,50.15,10.60
Usch,50.1,6.6
Usadel,53.44,13.18
Ürzig,49.97,7.00
Ürzell,50.39,9.43
Urwies,47.76,12.89
Urweiler,49.48,7.17
Urtlfing,48.29,12.19
Urthal,47.73,11.36
Ursulasried,47.75,10.31
Ursulapoppenricht,49.49,11.85
Ursprung,50.77,12.77
Ursprung,47.99,11.85
Urspringen,50.45,10.13
Urspringen,49.90,9.67
Urspring,49.75,11.23
Urspring,49.51,11.89
Urspring,48.54,9.89
Urspring,48.38,9.71
Urspring,47.70,10.83
Ursheim,48.93,10.71
Ursfeld,50.82,6.07
Uersfeld,50.25,7.01
Ursenwang,48.66,9.69
Ursenthal,48.43,8.49
Ursensollen,49.40,11.75
Ursendorf,48.00,9.36
Ursenbach,49.49,8.72
Ursel,51.65,6.40
Urschmitt,50.11,7.06
Urschenthal,47.76,11.68
Urschalling,47.83,12.34
Ursberg,48.26,10.44
Ursbach,48.78,11.93
Ursaul,47.87,9.04
Urphertshofen,49.43,10.44
Urphershofen,49.42,10.25
Urphar,49.74,9.57
Urnshausen,50.73,10.18
Urneburg,53.04,8.55
Urnau,47.76,9.43
Urnagold,48.60,8.43
Urmitz,50.41,7.51
Urmersbach,50.25,7.13
Urloffen,48.56,7.96
Urlau,47.77,10.04
Urlading,48.83,13.07
Urft,50.51,6.57
Urfersheim,49.47,10.39
Urfeld,50.80,7.02
Urfeld,47.61,11.34
Urfar,48.29,13.18
Urfahrn,47.87,12.38
Urfahrhof,48.71,10.82
Urexweiler,49.42,7.07
Urenberg,51.69,8.87
Urdorf,50.62,7.98
Urdenbach,51.15,6.88
Urbich,50.95,11.09
Urberg,47.73,8.11
Urberach,49.97,8.79
Urbecke,51.36,7.78
Urbar,50.38,7.63
Urbar,50.13,7.71
Urbanstobel,47.76,9.46
Urbach-Überdorf,50.55,7.58
Urbach-Kirchdorf,50.56,7.58
Urbach,51.48,10.90
Urbach,51.29,10.60
Urbach,50.88,7.07
Urb,50.24,6.20
Bad Urach,48.49,9.40
Urach,48.00,8.25
Uptloh,52.72,7.99
Upstedt,52.03,10.07
Upstede,53.58,7.71
Upsprunge,51.66,8.60
Uepsen,52.73,8.97
Upschört,53.46,7.75
Upratsberg,47.83,10.45
Uppershausen,50.03,6.31
Uppenberg,51.98,7.61
Uppen,52.13,10.02
Upost,53.88,12.91
Üplingen,52.11,11.13
Upleward,53.42,7.04
Uphusum,54.85,8.85
Uphusum,54.63,8.91
Uphusermehren,53.02,8.99
Uphusen,53.37,7.25
Uphusen,53.02,8.97
Uphusen,51.76,7.20
Uphoven,51.95,7.35
Uphoff,52.34,8.73
Uphausen,52.23,8.14
Uphausen,52.26,8.83
Upgant-Schott,53.51,7.28
Upflamör,48.21,9.40
Upfkofen,48.82,12.24
Upfingen,48.45,9.38
Upende,53.50,7.34
Upen,52.00,10.34
Updorf,53.56,7.76
Upberg,52.61,7.74
Upatel,53.94,13.45
Upahl,53.82,11.21
Unzhurst,48.68,8.05
Unzenberg,49.96,7.45
Unwürde,51.12,14.67
Unwerte,47.89,9.96
Untschen,50.88,12.29
Uentrop,51.69,7.94
Uentrop,51.40,8.09
Untrasried,47.83,10.38
Untitz,50.81,12.09
Unterzwieselau,49.02,13.27
Unterzuckenried,49.01,13.0
Unterzolling,48.45,11.78
Unterzollhaus,47.66,10.43
Unterzetzscha,51.01,12.43
Unterzettlitz,50.09,10.97
Unterzettlitz,50.07,11.43
Unterzettling,49.21,12.90
Unterzella,50.83,10.04
Unterzell,49.15,12.41
Unterzell,48.68,11.61
Unterzell,48.38,11.01
Unterzell,47.7,9.05
Unterzeitldorn,48.91,12.56
Unterzeitlbach,48.36,11.26
Unterzeitlarn,48.50,12.88
Unterzeismering,47.89,11.26
Unterzeil,47.85,10.00
Unterzaunsbach,49.73,11.22
Unterzaubach,50.17,11.49
Unterzarnham,48.14,12.36
Unterwürschnitz,50.37,12.22
Unterwurmbach,49.10,10.73
Unterwössen,47.73,12.46
Unterwörnitz,49.25,10.25
Unterwoltersgrün,50.08,12.03
Unterwolkersdorf,49.36,11.01
Unterwolkersdorf,48.54,12.40
Unterwolfertsweiler,47.61,9.62
Unterwolfert,50.45,6.46
Unterwöhrn,47.96,12.14
Unterwohlsbach,50.30,11.02
Unterwohlbach,48.43,11.53
Unterwitzenberg,47.86,10.11
Unterwittstadt,49.41,9.54
Unterwittighausen,49.61,9.83
Unterwittelsbach,48.47,11.15
Unterwittbach,49.8,9.55
Unterwirbach,50.66,11.29
Unterwinterbach,49.75,10.71
Unterwinstetten,49.05,10.3
Unterwinkelhausen,51.13,7.16
Unterwindsberg,49.60,11.31
Unterwindering,47.96,12.22
Unterwindach,48.06,11.03
Unterwimpasing,48.9,11.21
Unterwilzingen,48.26,9.53
Unterwilflingen,48.92,10.43
Unterwildenau,49.59,12.13
Unterwilden,50.80,8.06
Unterwiesing,49.00,12.70
Wiesenthalerhof,49.46,7.72
Unterwiesenthal,50.42,12.98
Unterwiesenbach,48.30,10.31
Unterwiesenacker,49.29,11.61
